@relation 'data-weka.filters.unsupervised.attribute.Remove-R3,14-weka.filters.unsupervised.attribute.ReplaceMissingValues'

@attribute age numeric
@attribute workclass {State-gov,Self-emp-not-inc,Private,Federal-gov,Local-gov,Self-emp-inc,Without-pay,Never-worked}
@attribute education {Bachelors,HS-grad,11th,Masters,9th,Some-college,Assoc-acdm,Assoc-voc,7th-8th,Doctorate,Prof-school,5th-6th,10th,1st-4th,Preschool,12th}
@attribute education-num numeric
@attribute marital-status {Never-married,Married-civ-spouse,Divorced,Married-spouse-absent,Separated,Married-AF-spouse,Widowed}
@attribute occupation {Adm-clerical,Exec-managerial,Handlers-cleaners,Prof-specialty,Other-service,Sales,Craft-repair,Transport-moving,Farming-fishing,Machine-op-inspct,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute relationship {Not-in-family,Husband,Wife,Own-child,Unmarried,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Amer-Indian-Eskimo,Other}
@attribute sex {Male,Female}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {<=50K,>50K}

@data
57,Private,Some-college,10,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,60,<=50K
74,Private,Some-college,10,Widowed,Adm-clerical,Husband,White,Female,0,0,12,<=50K
60,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,<=50K
22,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,<=50K
38,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
66,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1825,50,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
37,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,<=50K
53,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,>50K
44,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,>50K
37,Private,9th,5,Separated,Other-service,Husband,White,Female,0,0,30,<=50K
43,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,<=50K
37,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,15024,0,20,<=50K
28,Private,Masters,14,Never-married,Sales,Husband,Black,Male,0,0,40,<=50K
53,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
51,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,>50K
31,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,<=50K
51,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,38,<=50K
38,Federal-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
20,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
25,Private,Assoc-acdm,12,Never-married,Prof-specialty,Husband,White,Female,0,0,33,<=50K
33,Private,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,0,0,40,<=50K
37,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,50,<=50K
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K
66,Private,Some-college,10,Widowed,Adm-clerical,Husband,White,Female,6723,0,12,<=50K
59,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,48,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,30,<=50K
45,Local-gov,HS-grad,9,Divorced,Other-service,Own-child,Black,Female,0,0,40,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,>50K
42,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,<=50K
70,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
44,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,>50K
57,Private,Assoc-voc,11,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,<=50K
29,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
46,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,50,<=50K
81,Private,5th-6th,3,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,<=50K
31,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,45,<=50K
63,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,<=50K
24,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,20,<=50K
71,Private,Some-college,10,Divorced,Adm-clerical,Husband,White,Male,0,0,40,<=50K
72,Private,Bachelors,13,Divorced,Sales,Husband,White,Male,0,0,40,<=50K
27,Private,HS-grad,9,Never-married,Other-service,Husband,Black,Male,0,0,40,<=50K
28,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,<=50K
37,Private,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,0,0,40,<=50K
48,Federal-gov,9th,5,Never-married,Craft-repair,Husband,White,Male,0,0,40,>50K
29,Private,10th,6,Divorced,Other-service,Husband,Black,Female,0,0,24,<=50K
41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,7688,0,40,>50K
17,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,40,<=50K
48,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,<=50K
44,Local-gov,9th,5,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
51,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,60,<=50K
48,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
24,Private,Some-college,10,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,<=50K
60,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
53,Federal-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
17,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,<=50K
43,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,<=50K
40,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7298,0,40,<=50K
32,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,55,>50K
51,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K
31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
28,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,50,<=50K
53,Private,10th,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,<=50K
31,Private,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
80,Private,HS-grad,9,Widowed,Adm-clerical,Husband,White,Female,0,0,8,<=50K
53,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,<=50K
62,Local-gov,Bachelors,13,Widowed,Prof-specialty,Husband,White,Female,0,0,40,>50K
46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,60,<=50K
50,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
30,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,25,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,<=50K
24,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,38,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
28,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K
50,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,<=50K
53,Private,HS-grad,9,Divorced,Other-service,Husband,White,Female,0,0,40,<=50K
24,Private,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,0,0,60,<=50K
53,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,22,<=50K
56,Private,Bachelors,13,Divorced,Sales,Husband,White,Female,0,0,65,<=50K
55,Private,HS-grad,9,Widowed,Other-service,Husband,White,Female,2202,0,35,<=50K
59,Federal-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,<=50K
60,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1258,65,<=50K
18,Private,11th,7,Married-AF-spouse,Priv-house-serv,Wife,White,Female,0,0,25,<=50K
31,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,>50K
17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,<=50K
44,Local-gov,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,>50K
37,Private,Some-college,10,Never-married,Protective-serv,Own-child,Black,Male,0,0,30,<=50K
22,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
22,Private,11th,7,Never-married,Other-service,Husband,White,Female,0,0,22,<=50K
26,Private,Assoc-voc,11,Never-married,Prof-specialty,Husband,White,Female,0,0,60,<=50K
38,Private,Bachelors,13,Never-married,Prof-specialty,Husband,White,Female,0,0,45,<=50K
20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,<=50K
40,Self-emp-inc,Assoc-acdm,12,Divorced,Sales,Husband,White,Female,1506,0,38,>50K
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,<=50K
21,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
49,Local-gov,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Male,0,0,40,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
31,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
19,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,<=50K
30,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
40,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,<=50K
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,64,<=50K
35,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,70,<=50K
41,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,<=50K
22,Private,5th-6th,3,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,36,<=50K
17,Private,10th,6,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,<=50K
18,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,>50K
48,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
36,Private,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,99999,0,40,>50K
46,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,32,<=50K
49,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,>50K
41,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,15,<=50K
49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,<=50K
41,Private,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,<=50K
47,Private,Bachelors,13,Divorced,Exec-managerial,Husband,White,Female,0,0,45,>50K
19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,12,<=50K
48,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,<=50K
70,Private,9th,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
75,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,<=50K
45,Private,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Female,0,0,40,<=50K
35,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,36,<=50K
45,Local-gov,HS-grad,9,Divorced,Other-service,Husband,Black,Female,0,0,40,<=50K
48,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
46,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
26,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,<=50K
35,Private,HS-grad,9,Never-married,Other-service,Husband,White,Female,0,0,40,<=50K
31,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3103,0,48,<=50K
25,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,<=50K
37,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,<=50K
42,Private,Some-college,10,Separated,Exec-managerial,Husband,White,Male,0,0,60,<=50K
77,Private,HS-grad,9,Widowed,Other-service,Husband,White,Female,0,2027,24,<=50K
24,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,<=50K
24,Private,Some-college,10,Married-civ-spouse,Priv-house-serv,Wife,Other,Female,0,0,40,<=50K
63,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
51,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
23,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,50,<=50K
37,Private,Assoc-acdm,12,Never-married,Exec-managerial,Husband,White,Female,0,0,40,>50K
28,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
24,Self-emp-inc,Bachelors,13,Never-married,Prof-specialty,Husband,White,Male,0,0,45,<=50K
25,Local-gov,Masters,14,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,40,<=50K
27,Private,Some-college,10,Never-married,Transport-moving,Husband,White,Male,0,0,20,<=50K
54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,<=50K
32,Local-gov,Some-college,10,Never-married,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,38,>50K
38,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,<=50K
17,Never-worked,9th,5,Never-married,Adm-clerical,Other-relative,White,Female,0,0,35,<=50K
38,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,15,<=50K
78,Private,Preschool,1,Widowed,Adm-clerical,Other-relative,White,Female,0,0,10,<=50K
67,Private,HS-grad,9,Widowed,Adm-clerical,Husband,White,Male,1086,0,40,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
32,State-gov,Bachelors,13,Never-married,Prof-specialty,Husband,White,Female,0,0,20,<=50K
85,Private,HS-grad,9,Widowed,Adm-clerical,Husband,White,Female,0,0,8,<=50K
72,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1421,40,<=50K
22,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,<=50K
57,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,35,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,5013,0,48,<=50K
35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,40,<=50K
46,Private,HS-grad,9,Divorced,Tech-support,Husband,White,Female,0,0,40,<=50K
37,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,<=50K
22,Private,7th-8th,4,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
37,Federal-gov,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,<=50K
39,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,<=50K
51,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
41,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Husband,White,Female,0,0,40,<=50K
26,Private,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,40,<=50K
48,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,45,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,>50K
55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,<=50K
33,Private,HS-grad,9,Divorced,Sales,Husband,Asian-Pac-Islander,Male,0,0,45,<=50K
41,Private,Bachelors,13,Divorced,Transport-moving,Husband,White,Male,0,0,45,<=50K
66,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,40,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Male,0,0,64,<=50K
45,Private,HS-grad,9,Widowed,Adm-clerical,Husband,White,Female,0,0,40,<=50K
38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,10,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,<=50K
52,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,<=50K
56,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
47,Self-emp-not-inc,Some-college,10,Divorced,Other-service,Husband,White,Female,0,0,30,<=50K
33,Private,9th,5,Divorced,Adm-clerical,Husband,White,Male,0,0,40,<=50K
47,Private,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,<=50K
32,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,20,<=50K
41,Private,11th,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,32,<=50K
41,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,>50K
37,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,<=50K
40,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
56,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,<=50K
38,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
21,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
30,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,<=50K
22,Private,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,36,<=50K
35,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,<=50K
54,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,<=50K
24,Private,9th,5,Never-married,Other-service,Husband,White,Female,0,0,50,<=50K
30,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
30,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,<=50K
18,Private,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,40,<=50K
48,Private,Masters,14,Married-civ-spouse,Craft-repair,Wife,Other,Female,0,0,48,<=50K
58,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Male,0,0,40,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,40,<=50K
41,Private,Some-college,10,Separated,Adm-clerical,Husband,Black,Male,0,0,40,<=50K
47,Private,10th,6,Widowed,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
31,Private,HS-grad,9,Divorced,Adm-clerical,Husband,White,Female,0,0,40,<=50K
30,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,<=50K
39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5178,0,56,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
50,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,<=50K
46,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,<=50K
20,Private,12th,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,30,<=50K
56,State-gov,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
51,Local-gov,Assoc-voc,11,Divorced,Adm-clerical,Husband,White,Female,0,0,40,<=50K
33,Private,Some-college,10,Never-married,Machine-op-inspct,Husband,White,Male,0,2754,40,<=50K
40,Private,Bachelors,13,Divorced,Exec-managerial,Husband,White,Female,0,0,48,<=50K
52,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,<=50K
27,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K
51,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,45,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
63,Federal-gov,HS-grad,9,Divorced,Tech-support,Husband,Black,Male,0,0,40,<=50K
40,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,<=50K
28,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
35,Private,Preschool,1,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,<=50K
56,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K
25,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,<=50K
43,Private,HS-grad,9,Separated,Adm-clerical,Husband,White,Female,0,0,40,<=50K
31,Private,Some-college,10,Divorced,Sales,Husband,White,Female,0,0,40,<=50K
43,Self-emp-inc,Masters,14,Never-married,Sales,Husband,White,Male,0,0,40,>50K
44,Private,7th-8th,4,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
26,Private,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
24,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
82,Private,10th,6,Widowed,Adm-clerical,Husband,White,Male,0,0,2,<=50K
41,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
18,Private,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,4416,0,30,<=50K
35,Private,Assoc-voc,11,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,35,<=50K
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
37,Private,Some-college,10,Never-married,Tech-support,Husband,White,Male,0,0,40,>50K
53,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
36,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,<=50K
