@relation test_miss-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute age numeric
@attribute workclass {Local-gov,Private,State-gov,Self-emp-inc,Federal-gov,Self-emp-not-inc,Never-worked,Without-pay}
@attribute fnlwgt numeric
@attribute education {7th-8th,HS-grad,Bachelors,Masters,Some-college,Prof-school,10th,1st-4th,11th,5th-6th,Assoc-voc,Doctorate,12th,Assoc-acdm,Preschool,9th}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Separated,Widowed,Never-married,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Farming-fishing,Craft-repair,Adm-clerical,Prof-specialty,Sales,Other-service,Protective-serv,Transport-moving,Machine-op-inspct,Tech-support,Exec-managerial,Handlers-cleaners,Priv-house-serv,Armed-Forces}
@attribute relationship {Husband,Wife,Own-child,Not-in-family,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Other,Amer-Indian-Eskimo}
@attribute sex {Male,Female}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Iran,Puerto-Rico,El-Salvador,Haiti,Mexico,Scotland,Cuba,Philippines,Trinadad&Tobago,Canada,Peru,Laos,Dominican-Republic,England,Poland,Japan,Vietnam,Ecuador,Columbia,Germany,Italy,South,France,India,Honduras,China,Greece,Jamaica,Taiwan,Guatemala,Portugal,Nicaragua,Outlying-US(Guam-USVI-etc),Cambodia,Hungary,Ireland,Hong}
@attribute class {<=50K,>50K}

@data
23,Private,264876,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
21,Private,297994,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
50,Private,131598,Bachelors,13,Divorced,Exec-managerial,Husband,White,Female,0,0,45,United-States,>50K
51,Private,568088,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,15024,0,40,United-States,<=50K
38,Private,257196,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
35,Private,139964,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
19,State-gov,531905,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,15,Japan,<=50K
29,Private,337189,HS-grad,9,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
21,Private,84722,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,1719,20,United-States,<=50K
33,Private,96077,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
32,Self-emp-not-inc,107865,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
43,Self-emp-inc,127414,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
49,Private,164465,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
50,Self-emp-inc,431267,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1902,70,United-States,>50K
48,State-gov,104298,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,>50K
45,Local-gov,99540,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,183129,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
66,Private,185500,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
32,Private,113416,5th-6th,3,Never-married,Other-service,Husband,White,Male,0,0,48,Mexico,<=50K
35,Private,106059,Bachelors,13,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Male,0,0,40,Japan,<=50K
43,Private,117263,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,119620,HS-grad,9,Separated,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
23,Private,130585,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,15,United-States,<=50K
56,Private,254332,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,1887,40,Mexico,<=50K
33,Self-emp-not-inc,163139,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,>50K
19,Private,201051,HS-grad,9,Married-civ-spouse,Sales,Wife,Black,Female,0,0,38,Jamaica,<=50K
32,Private,325692,9th,5,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
44,Private,136135,HS-grad,9,Widowed,Machine-op-inspct,Husband,Black,Female,0,0,37,United-States,<=50K
17,Private,167628,10th,6,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
42,State-gov,81168,Prof-school,15,Widowed,Prof-specialty,Husband,Other,Female,0,0,38,United-States,>50K
45,Private,47307,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
31,Private,194558,10th,6,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Federal-gov,60142,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Self-emp-inc,19726,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
25,Private,160800,11th,7,Never-married,Other-service,Husband,Black,Female,0,0,40,United-States,<=50K
25,Private,47205,Some-college,10,Never-married,Prof-specialty,Husband,White,Female,0,0,35,United-States,<=50K
28,Private,172748,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
67,Private,244171,Some-college,10,Divorced,Handlers-cleaners,Husband,White,Male,2329,0,40,United-States,<=50K
51,Private,197478,Preschool,1,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
58,Self-emp-not-inc,263706,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
60,Self-emp-not-inc,102903,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,64,United-States,<=50K
58,Self-emp-not-inc,169158,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,Mexico,<=50K
31,Private,392075,Some-college,10,Divorced,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
17,Private,126351,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,356346,Bachelors,13,Divorced,Sales,Husband,Asian-Pac-Islander,Female,0,0,40,China,<=50K
51,Self-emp-not-inc,77629,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
63,Self-emp-not-inc,82488,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
41,Private,177296,HS-grad,9,Separated,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,101176,7th-8th,4,Divorced,Other-service,Husband,White,Female,0,0,40,United-States,<=50K
38,Private,58985,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,49,United-States,<=50K
60,Self-emp-not-inc,108482,Assoc-voc,11,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,45,Mexico,<=50K
44,Local-gov,390706,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,<=50K
22,Self-emp-not-inc,212373,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
28,Local-gov,114836,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,126048,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,188356,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,73647,11th,7,Divorced,Machine-op-inspct,Husband,Other,Female,0,0,46,Puerto-Rico,<=50K
29,Private,326332,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
47,Private,227884,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,335261,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,<=50K
50,Private,31610,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
40,Private,120536,Assoc-voc,11,Never-married,Prof-specialty,Husband,White,Male,0,0,43,United-States,<=50K
39,Private,186772,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,>50K
31,Private,133782,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,Mexico,<=50K
31,Private,222744,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1977,65,United-States,<=50K
37,Federal-gov,94912,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,<=50K
39,Private,519906,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Female,0,0,38,United-States,<=50K
71,Self-emp-not-inc,152594,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,64,United-States,<=50K
21,Private,40498,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
48,Private,345079,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
41,Private,121934,Some-college,10,Separated,Sales,Husband,Black,Female,0,0,35,United-States,<=50K
70,Private,222784,Some-college,10,Widowed,Sales,Husband,White,Female,0,0,40,United-States,<=50K
25,Private,258117,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
32,Private,54754,HS-grad,9,Divorced,Other-service,Husband,Other,Female,0,0,28,United-States,<=50K
19,Private,28905,11th,7,Never-married,Prof-specialty,Own-child,White,Male,0,0,15,United-States,<=50K
40,Private,337223,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
38,Private,107015,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,<=50K
17,Private,193659,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
35,Private,103282,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
57,Private,194696,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
21,Private,27893,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
57,Local-gov,201949,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,>50K
31,Private,178442,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,>50K
50,Self-emp-not-inc,193545,Some-college,10,Married-spouse-absent,Other-service,Husband,White,Female,0,0,50,United-States,<=50K
38,Self-emp-inc,195920,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
19,Private,420846,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,51227,10th,6,Divorced,Transport-moving,Not-in-family,White,Male,0,1876,40,United-States,<=50K
22,Private,102257,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
58,Self-emp-not-inc,281944,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
45,Local-gov,223054,Masters,14,Divorced,Prof-specialty,Husband,White,Female,0,0,45,United-States,<=50K
44,Self-emp-inc,48840,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
56,Private,194798,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
41,Private,214548,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,<=50K
25,Private,176197,Assoc-acdm,12,Never-married,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
58,Private,164446,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
51,Private,149102,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
28,Private,139638,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
30,Private,424746,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,50,United-States,<=50K
21,Private,208859,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,United-States,<=50K
25,Private,526972,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
28,Local-gov,229739,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,50,Nicaragua,<=50K
24,Private,260527,Bachelors,13,Never-married,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
22,Private,259404,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,<=50K
50,Private,181912,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,150086,Bachelors,13,Never-married,Sales,Own-child,Black,Male,0,0,10,United-States,<=50K
55,Private,170463,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,75,United-States,<=50K
19,Private,539296,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
34,Private,159144,10th,6,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,El-Salvador,<=50K
39,Private,253841,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,56,United-States,<=50K
29,Private,175633,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
52,State-gov,260344,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,263762,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
38,Private,174180,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
44,Self-emp-not-inc,111054,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,<=50K
32,Private,43997,12th,8,Never-married,Sales,Husband,White,Male,0,0,24,United-States,<=50K
44,Private,128784,5th-6th,3,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,Mexico,<=50K
46,Private,110458,HS-grad,9,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
19,Private,49210,11th,7,Never-married,Adm-clerical,Husband,White,Male,0,0,15,United-States,<=50K
49,Private,125443,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
35,Private,306623,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
41,Private,196259,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
23,Private,56623,Some-college,10,Never-married,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
51,Private,199219,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
48,Private,328636,12th,8,Separated,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
32,Private,353165,12th,8,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,50,United-States,<=50K
62,Private,185545,HS-grad,9,Never-married,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,40229,Some-college,10,Divorced,Exec-managerial,Husband,White,Female,3418,0,40,United-States,<=50K
45,Private,156936,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,16,Jamaica,<=50K
38,Private,206460,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
42,Private,241434,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,50,United-States,<=50K
35,Private,203338,Assoc-acdm,12,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
47,Private,205698,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,>50K
21,Private,191262,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,7884,HS-grad,9,Never-married,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,48,United-States,<=50K
57,Private,58030,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,38,Mexico,<=50K
38,Private,99708,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,50,United-States,<=50K
43,Private,361474,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
34,Self-emp-inc,65690,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,86407,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
37,Private,79376,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
36,Self-emp-inc,323463,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,Yugoslavia,<=50K
36,Local-gov,185129,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,<=50K
31,Private,153704,5th-6th,3,Never-married,Other-service,Husband,White,Male,0,0,50,Guatemala,<=50K
57,Private,63723,HS-grad,9,Divorced,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
32,Self-emp-inc,121577,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
49,Private,186278,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K
33,Local-gov,209396,7th-8th,4,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
60,Private,103210,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,40,United-States,>50K
33,Private,205760,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,40,United-States,<=50K
47,Local-gov,98371,Prof-school,15,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
35,Self-emp-not-inc,163954,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K
37,Private,28935,Assoc-acdm,12,Divorced,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
56,Private,127763,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
38,Private,220233,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Mexico,<=50K
54,Private,381354,Some-college,10,Widowed,Priv-house-serv,Husband,Black,Female,0,0,80,United-States,>50K
25,Private,70961,9th,5,Never-married,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
39,Private,41254,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,197582,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,140086,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
46,Private,242523,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
47,Private,127272,Masters,14,Divorced,Prof-specialty,Husband,White,Female,0,0,50,United-States,>50K
47,Private,128949,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,<=50K
38,Federal-gov,297991,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,31337,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,5,United-States,<=50K
31,Private,162290,Some-college,10,Never-married,Adm-clerical,Husband,White,Female,0,0,28,United-States,<=50K
44,Private,87014,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,14344,0,50,United-States,<=50K
38,State-gov,253084,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,6849,0,38,United-States,<=50K
27,Self-emp-not-inc,215980,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Female,0,0,10,United-States,<=50K
36,Private,54871,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,<=50K
51,Self-emp-not-inc,177158,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,China,<=50K
38,Private,238027,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K
48,Federal-gov,250655,Some-college,10,Never-married,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
20,Private,187868,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
34,Private,33251,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4508,0,40,United-States,<=50K
21,Private,62301,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,United-States,<=50K
22,Private,139707,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,United-States,<=50K
40,Private,347791,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,<=50K
40,Private,125622,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,Cuba,<=50K
45,Private,136756,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,45,United-States,<=50K
65,Private,129038,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,64390,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,<=50K
41,Self-emp-not-inc,191368,HS-grad,9,Never-married,Other-service,Husband,Black,Male,0,0,60,Jamaica,<=50K
44,Private,74156,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,25,United-States,<=50K
54,Private,119311,5th-6th,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,United-States,<=50K
43,Private,261833,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Male,0,0,30,United-States,<=50K
